7.021484E-1	1.965988E-5	-8.719439E+1	2.606970E-5	-1.009383E+2	-2.674651E-1	1.791676E-1
7.042969E-1	2.400836E-5	-1.232571E+2	2.647591E-5	-1.139236E+2	-1.052049E-1	-1.470656E-1
7.064453E-1	2.100421E-5	-1.066117E+2	1.711824E-5	-1.036079E+2	2.253217E-1	-6.429788E-2
7.085937E-1	2.382796E-5	-1.183132E+2	1.743728E-5	-1.274088E+2	3.493129E-1	2.160186E-1
7.107422E-1	2.034717E-5	-1.394486E+2	2.133396E-5	-1.229607E+2	-8.547273E-2	-2.706853E-1
7.128906E-1	2.186658E-5	-1.237725E+2	2.232456E-5	-1.299689E+2	-2.623703E-2	1.057226E-1
7.150391E-1	2.290865E-5	-1.459671E+2	2.754526E-5	-1.318020E+2	-1.936143E-1	-2.035244E-1
7.171875E-1	2.671355E-5	-1.383833E+2	2.711997E-5	-1.297872E+2	-2.605110E-2	-1.472281E-1
7.193359E-1	2.751603E-5	-1.466888E+2	2.515366E-5	-1.361510E+2	7.546804E-2	-2.000602E-1
7.214844E-1	2.786946E-5	-1.510188E+2	2.264622E-5	-1.505863E+2	2.306101E-1	-9.289497E-3
7.236328E-1	1.961770E-5	-1.624308E+2	2.193908E-5	-1.589451E+2	-1.074645E-1	-5.436622E-2
7.257812E-1	1.845033E-5	-1.705677E+2	2.549758E-5	-1.579445E+2	-2.938798E-1	-1.581368E-1
7.279297E-1	3.029157E-5	-1.762157E+2	2.293902E-5	-1.695883E+2	3.117017E-1	-1.524048E-1
7.300781E-1	2.572674E-5	-1.764115E+2	2.468310E-5	1.737683E+2	2.700987E-2	1.777683E-1
7.322266E-1	2.607701E-5	1.710115E+2	2.618762E-5	1.731010E+2	-4.885851E-3	-3.630657E-2
7.343750E-1	2.258155E-5	1.778639E+2	2.606605E-5	1.691593E+2	-1.436581E-1	1.311091E-1
7.365234E-1	2.608659E-5	1.644036E+2	2.777334E-5	1.721098E+2	-6.921551E-2	-1.259496E-1
7.386719E-1	2.665259E-5	1.580407E+2	2.809385E-5	1.670354E+2	-6.296795E-2	-1.483224E-1
7.408203E-1	2.685243E-5	1.615593E+2	2.735739E-5	1.492556E+2	-4.100214E-2	2.091602E-1
7.429687E-1	3.033730E-5	1.347375E+2	2.848733E-5	1.429202E+2	5.409821E-2	-1.515730E-1
7.451172E-1	2.704311E-5	1.452960E+2	1.852715E-5	1.358515E+2	4.398621E-1	2.395167E-1
7.472656E-1	2.077035E-5	1.324632E+2	2.831213E-5	1.394550E+2	-2.718353E-1	-8.930160E-2
7.494141E-1	2.742639E-5	1.223451E+2	2.576319E-5	1.233909E+2	6.437989E-2	-1.942992E-2
7.515625E-1	2.407724E-5	1.191308E+2	1.938507E-5	1.105602E+2	2.281807E-1	1.851003E-1
7.537109E-1	2.404848E-5	1.156416E+2	2.707919E-5	1.209405E+2	-1.157155E-1	-8.201547E-2
7.558594E-1	2.172402E-5	1.005843E+2	2.395428E-5	1.081683E+2	-1.010380E-1	-1.196916E-1
7.580078E-1	2.840467E-5	1.097066E+2	3.027095E-5	1.112246E+2	-6.198182E-2	-2.485776E-2
7.601562E-1	2.397991E-5	1.012769E+2	2.684838E-5	9.874460E+1	-1.077118E-1	3.946214E-2
7.623047E-1	2.604125E-5	1.061212E+2	3.035439E-5	8.146198E+1	-2.203293E-1	3.579363E-1
7.644531E-1	2.675721E-5	8.253462E+1	2.770167E-5	9.086019E+1	-4.427340E-2	-1.398611E-1
7.666015E-1	2.640885E-5	6.760999E+1	2.606082E-5	7.827683E+1	-4.156148E-3	-1.875698E-1
7.687500E-1	2.368538E-5	5.933070E+1	1.804813E-5	7.544220E+1	2.608010E-1	-3.641857E-1
7.708984E-1	2.208003E-5	6.882513E+1	1.987621E-5	6.016418E+1	9.820966E-2	1.672838E-1
7.730469E-1	2.218766E-5	5.021844E+1	2.301431E-5	6.282038E+1	-5.914427E-2	-2.103396E-1
7.751953E-1	1.979738E-5	5.434845E+1	2.802298E-5	4.411089E+1	-3.047780E-1	1.255607E-1
7.773437E-1	2.854835E-5	4.020589E+1	2.755109E-5	5.463414E+1	3.515548E-3	-2.581865E-1
7.794922E-1	2.757769E-5	4.953036E+1	2.508288E-5	5.723327E+1	8.954154E-2	-1.473681E-1
7.816406E-1	2.652370E-5	5.265438E+1	2.812126E-5	3.552257E+1	-9.865940E-2	2.778364E-1
7.837890E-1	3.602040E-5	4.040511E+1	2.447218E-5	3.034374E+1	4.492558E-1	2.571438E-1
7.859375E-1	2.947499E-5	2.423820E+1	3.085486E-5	2.454294E+1	-4.473483E-2	-5.080832E-3
7.880859E-1	2.536134E-5	2.280363E+1	2.195149E-5	3.019617E+1	1.457325E-1	-1.486530E-1
7.902344E-1	2.988846E-5	5.316790E+0	2.748606E-5	7.230397E+0	8.679788E-2	-3.631119E-2
7.923828E-1	2.599779E-5	4.070635E+0	3.225468E-5	8.828838E+0	-1.967618E-1	-6.685974E-2
7.945312E-1	2.392562E-5	-1.158059E+1	2.683651E-5	1.127725E+1	-1.784783E-1	-3.463122E-1
7.966797E-1	2.784162E-5	-1.761788E+1	2.187883E-5	-1.232655E+1	2.671143E-1	-1.173532E-1
7.988281E-1	3.195757E-5	-2.965975E+1	2.443773E-5	-2.650529E+1	3.057329E-1	-7.196078E-2
8.009765E-1	2.608790E-5	-3.288890E+1	2.624943E-5	-1.583693E+1	-4.984397E-2	-2.914345E-1
8.031250E-1	2.673637E-5	-9.086531E+0	2.352464E-5	-2.824162E+1	7.360114E-2	3.729241E-1
8.052734E-1	2.867690E-5	-3.823265E+1	2.523118E-5	-2.942262E+1	1.231563E-1	-1.740751E-1
8.074218E-1	2.529135E-5	-3.160162E+1	2.832219E-5	-4.807622E+1	-1.436740E-1	2.532424E-1
8.095703E-1	2.758426E-5	-4.833307E+1	2.769977E-5	-4.589317E+1	-5.072864E-3	-4.239389E-2
8.117187E-1	2.301793E-5	-4.582896E+1	2.837741E-5	-5.027999E+1	-1.913107E-1	6.294982E-2
8.138672E-1	2.665720E-5	-7.404515E+1	2.783163E-5	-5.475423E+1	-9.597509E-2	-3.164242E-1
8.160156E-1	2.624769E-5	-6.552610E+1	2.451126E-5	-7.179543E+1	6.443802E-2	1.169384E-1
8.181640E-1	3.048241E-5	-6.766377E+1	2.734956E-5	-5.903524E+1	1.019338E-1	-1.672131E-1
8.203125E-1	2.298541E-5	-7.740965E+1	2.546395E-5	-7.936722E+1	-9.786205E-2	3.083448E-2
8.224609E-1	3.152507E-5	-8.894169E+1	2.940083E-5	-8.142096E+1	6.302706E-2	-1.403415E-1
8.246093E-1	2.547196E-5	-8.810175E+1	2.471803E-5	-8.754817E+1	3.045312E-2	-9.956335E-3
8.267578E-1	2.319715E-5	-1.010913E+2	2.658897E-5	-8.840079E+1	-1.488777E-1	-1.916606E-1
8.289062E-1	2.751548E-5	-1.019021E+2	2.554396E-5	-1.029553E+2	7.699948E-2	1.979943E-2
8.310547E-1	2.477735E-5	-1.025294E+2	2.250727E-5	-9.286067E+1	8.522245E-2	-1.848909E-1
8.332031E-1	3.358773E-5	-1.092666E+2	3.003055E-5	-1.133852E+2	1.155637E-1	8.032861E-2
8.353515E-1	2.788742E-5	-1.251253E+2	2.998710E-5	-1.231871E+2	-7.055149E-2	-3.145336E-2
8.375000E-1	2.411876E-5	-1.202712E+2	3.037666E-5	-1.323777E+2	-2.236689E-1	1.665231E-1
8.396484E-1	2.379720E-5	-1.355055E+2	3.074193E-5	-1.300437E+2	-2.294187E-1	-7.368006E-2
8.417968E-1	2.459322E-5	-1.346467E+2	2.562619E-5	-1.415760E+2	-4.731895E-2	1.157814E-1
8.439453E-1	2.993978E-5	-1.519050E+2	3.302131E-5	-1.432483E+2	-1.036484E-1	-1.364679E-1
8.460937E-1	2.621450E-5	-1.438718E+2	2.883372E-5	-1.440816E+2	-9.084488E-2	3.329069E-3
8.482422E-1	2.603978E-5	-1.550103E+2	2.713533E-5	-1.483461E+2	-4.685742E-2	-1.113648E-1
8.503906E-1	2.662273E-5	-1.585848E+2	2.573273E-5	-1.681951E+2	2.006696E-2	1.727200E-1
8.525390E-1	3.172048E-5	-1.647136E+2	2.809390E-5	-1.774953E+2	1.011091E-1	2.497960E-1
8.546875E-1	3.025854E-5	-1.619238E+2	3.061342E-5	-1.781342E+2	-5.088840E-2	2.759292E-1
8.568359E-1	2.683484E-5	-1.761690E+2	2.328647E-5	-1.778346E+2	1.518922E-1	3.349518E-2
8.589843E-1	2.482975E-5	1.781823E+2	2.476615E-5	-1.738893E+2	-7.015312E-3	-1.382897E-1
8.611328E-1	2.593629E-5	1.703117E+2	2.872073E-5	1.711998E+2	-9.705727E-2	-1.399698E-2
8.632812E-1	2.369754E-5	1.656872E+2	3.489231E-5	1.648800E+2	-3.209051E-1	9.567924E-3
8.654296E-1	2.812387E-5	1.632707E+2	3.197943E-5	1.656014E+2	-1.212913E-1	-3.576418E-2
